timestamp,cpu_pct,mem_pct,req_per_sec,error_rate,is_anomaly
2025-10-02T05:07:00,35.61,51.2,271.4,0.104,0
2025-10-02T05:08:00,38.84,51.81,266.0,0.248,0
2025-10-02T05:09:00,33.65,52.65,295.2,0.226,0
2025-10-02T05:10:00,35.1,51.04,271.3,0.193,0
2025-10-02T05:11:00,39.91,53.22,254.7,0.195,0
2025-10-02T05:12:00,36.93,52.94,309.4,0.176,0
2025-10-02T05:13:00,34.12,50.95,231.7,0.177,0
2025-10-02T05:14:00,40.35,51.83,277.5,0.187,0
2025-10-02T05:15:00,33.26,57.01,282.4,0.074,0
2025-10-02T05:16:00,33.29,54.47,270.3,0.183,0
2025-10-02T05:17:00,31.78,51.61,254.0,0.257,0
2025-10-02T05:18:00,32.78,54.98,284.7,0.173,0
2025-10-02T05:19:00,30.42,53.31,266.9,0.241,0
2025-10-02T05:20:00,35.12,51.98,292.4,0.192,0
2025-10-02T05:21:00,35.52,53.18,249.3,0.243,0
2025-10-02T05:22:00,40.08,52.6,264.3,0.203,0
2025-10-02T05:23:00,33.85,55.4,279.5,0.251,0
2025-10-02T05:24:00,31.91,51.72,235.8,0.191,0
2025-10-02T05:25:00,39.91,54.4,235.4,0.209,0
2025-10-02T05:26:00,74.13,56.06,281.7,5.502,1
2025-10-02T05:27:00,33.22,52.96,272.8,0.276,0
2025-10-02T05:28:00,38.36,53.46,283.8,0.183,0
2025-10-02T05:29:00,33.56,52.02,322.9,0.154,0
2025-10-02T05:30:00,36.41,54.14,253.6,0.214,0
2025-10-02T05:31:00,36.99,52.42,278.6,0.204,0
2025-10-02T05:32:00,38.24,54.51,247.8,0.261,0
2025-10-02T05:33:00,39.22,52.64,262.3,0.179,0
2025-10-02T05:34:00,40.76,50.15,276.6,0.223,0
2025-10-02T05:35:00,34.47,49.72,294.3,0.228,0
2025-10-02T05:36:00,35.67,49.38,268.3,0.203,0
2025-10-02T05:37:00,40.29,52.9,257.0,0.233,0
2025-10-02T05:38:00,38.92,52.56,281.1,0.365,0
2025-10-02T05:39:00,33.7,53.54,260.0,0.06,0
2025-10-02T05:40:00,37.98,51.33,237.2,0.242,0
2025-10-02T05:41:00,36.27,49.81,289.9,0.101,0
2025-10-02T05:42:00,33.2,52.54,293.4,0.203,0
2025-10-02T05:43:00,77.78,52.94,338.1,7.227,1
2025-10-02T05:44:00,34.5,50.88,300.6,0.251,0
2025-10-02T05:45:00,32.3,53.29,276.7,0.145,0
2025-10-02T05:46:00,31.24,53.25,267.3,0.155,0
2025-10-02T05:47:00,32.93,55.04,238.2,0.275,0
2025-10-02T05:48:00,36.63,51.0,256.3,0.243,0
2025-10-02T05:49:00,39.8,53.46,275.5,0.192,0
2025-10-02T05:50:00,26.74,49.88,263.6,0.121,0
2025-10-02T05:51:00,34.8,53.41,294.0,0.119,0
2025-10-02T05:52:00,36.83,55.23,250.0,0.196,0
2025-10-02T05:53:00,27.99,54.41,230.7,0.102,0
2025-10-02T05:54:00,38.39,56.01,249.1,0.246,0
2025-10-02T05:55:00,35.95,51.24,260.5,0.157,0
2025-10-02T05:56:00,74.73,53.05,361.3,5.823,1
2025-10-02T05:57:00,39.17,49.25,224.4,0.297,0
2025-10-02T05:58:00,35.29,49.19,255.4,0.24,0
2025-10-02T05:59:00,34.43,54.65,273.0,0.186,0
2025-10-02T06:00:00,40.97,52.52,289.4,0.167,0
2025-10-02T06:01:00,42.07,53.6,285.9,0.2,0
2025-10-02T06:02:00,42.57,52.7,273.0,0.223,0
2025-10-02T06:03:00,42.82,55.04,288.6,0.185,0
2025-10-02T06:04:00,38.94,56.39,298.8,0.153,0
2025-10-02T06:05:00,39.99,53.06,337.7,0.219,0
2025-10-02T06:06:00,80.37,53.53,251.0,6.249,1
2025-10-02T06:07:00,45.32,52.66,297.7,0.196,0
2025-10-02T06:08:00,36.66,56.37,305.1,0.177,0
2025-10-02T06:09:00,39.15,56.41,309.2,0.206,0
2025-10-02T06:10:00,33.0,54.14,307.8,0.236,0
2025-10-02T06:11:00,38.21,53.56,294.5,0.175,0
2025-10-02T06:12:00,35.78,53.46,304.2,0.212,0
2025-10-02T06:13:00,46.27,56.82,295.7,0.172,0
2025-10-02T06:14:00,41.21,55.29,275.5,0.282,0
2025-10-02T06:15:00,40.09,52.15,279.4,0.17,0
2025-10-02T06:16:00,36.98,55.04,308.8,0.164,0
2025-10-02T06:17:00,36.67,50.34,288.1,0.244,0
2025-10-02T06:18:00,40.7,56.81,303.2,0.169,0
2025-10-02T06:19:00,39.16,57.57,301.4,0.175,0
2025-10-02T06:20:00,41.65,57.66,293.8,0.168,0
2025-10-02T06:21:00,39.12,56.69,331.8,0.136,0
2025-10-02T06:22:00,37.39,56.37,306.7,0.253,0
2025-10-02T06:23:00,42.52,56.09,313.0,0.291,0
2025-10-02T06:24:00,39.02,55.05,291.2,0.144,0
2025-10-02T06:25:00,39.12,51.75,298.8,0.238,0
2025-10-02T06:26:00,46.72,56.43,295.7,0.143,0
2025-10-02T06:27:00,43.37,56.19,301.4,0.175,0
2025-10-02T06:28:00,38.67,52.93,305.3,0.15,0
2025-10-02T06:29:00,41.84,53.74,274.1,0.185,0
2025-10-02T06:30:00,41.94,52.15,306.4,0.165,0
2025-10-02T06:31:00,36.18,54.29,336.4,0.209,0
2025-10-02T06:32:00,43.19,58.3,269.2,0.171,0
2025-10-02T06:33:00,35.23,51.91,316.9,0.215,0
2025-10-02T06:34:00,38.61,53.94,310.7,0.205,0
2025-10-02T06:35:00,36.8,54.45,296.9,0.202,0
2025-10-02T06:36:00,39.97,55.88,310.7,0.21,0
2025-10-02T06:37:00,41.67,56.93,316.8,0.27,0
2025-10-02T06:38:00,39.48,55.69,308.2,0.195,0
2025-10-02T06:39:00,40.14,52.7,308.7,0.182,0
2025-10-02T06:40:00,45.34,52.65,312.5,0.156,0
2025-10-02T06:41:00,41.7,53.41,299.8,0.213,0
2025-10-02T06:42:00,44.38,58.56,293.2,0.243,0
2025-10-02T06:43:00,38.84,53.01,315.0,0.229,0
2025-10-02T06:44:00,42.97,54.34,315.6,0.193,0
2025-10-02T06:45:00,40.96,54.53,306.4,0.135,0
2025-10-02T06:46:00,41.6,53.17,325.4,0.193,0
2025-10-02T06:47:00,42.64,54.18,288.4,0.125,0
2025-10-02T06:48:00,44.53,55.44,301.0,0.167,0
2025-10-02T06:49:00,43.43,56.03,330.5,0.26,0
2025-10-02T06:50:00,44.88,54.91,288.6,0.214,0
2025-10-02T06:51:00,35.34,52.52,313.8,0.172,0
2025-10-02T06:52:00,37.66,52.38,278.3,0.128,0
2025-10-02T06:53:00,36.07,52.37,334.2,0.285,0
2025-10-02T06:54:00,41.51,55.68,289.2,0.167,0
2025-10-02T06:55:00,39.37,57.27,252.6,0.197,0
2025-10-02T06:56:00,43.75,52.99,256.1,0.149,0
2025-10-02T06:57:00,39.99,52.49,313.6,0.21,0
2025-10-02T06:58:00,43.2,56.92,288.7,0.241,0
2025-10-02T06:59:00,42.69,52.21,276.6,0.22,0
2025-10-02T07:00:00,47.55,55.84,368.9,0.251,0
2025-10-02T07:01:00,47.14,59.04,342.1,0.279,0
2025-10-02T07:02:00,47.21,60.84,360.3,0.199,0
2025-10-02T07:03:00,44.96,54.92,352.3,0.095,0
2025-10-02T07:04:00,46.39,58.04,325.6,0.154,0
2025-10-02T07:05:00,42.29,57.37,322.0,0.204,0
2025-10-02T07:06:00,45.5,61.63,353.1,0.244,0
2025-10-02T07:07:00,45.21,59.74,304.7,0.179,0
2025-10-02T07:08:00,38.24,57.62,320.0,0.175,0
2025-10-02T07:09:00,44.6,56.62,307.3,0.208,0
2025-10-02T07:10:00,45.3,57.09,343.1,0.154,0
2025-10-02T07:11:00,42.94,57.27,363.8,0.246,0
2025-10-02T07:12:00,44.74,58.72,346.6,0.22,0
2025-10-02T07:13:00,43.94,54.7,372.1,0.054,0
2025-10-02T07:14:00,45.43,57.36,326.1,0.177,0
2025-10-02T07:15:00,44.84,57.3,351.5,0.199,0
2025-10-02T07:16:00,42.64,56.5,321.2,0.241,0
2025-10-02T07:17:00,44.81,54.05,340.4,0.25,0
2025-10-02T07:18:00,45.15,58.72,282.2,0.091,0
2025-10-02T07:19:00,42.68,55.0,293.4,0.183,0
2025-10-02T07:20:00,41.75,56.06,332.1,0.121,0
2025-10-02T07:21:00,46.83,59.85,323.2,0.139,0
2025-10-02T07:22:00,46.01,56.6,317.6,0.116,0
2025-10-02T07:23:00,46.02,56.08,356.5,0.182,0
2025-10-02T07:24:00,47.8,54.75,315.8,0.24,0
2025-10-02T07:25:00,44.94,55.12,342.3,0.179,0
2025-10-02T07:26:00,45.01,58.04,329.5,0.215,0
2025-10-02T07:27:00,41.69,55.69,338.5,0.14,0
2025-10-02T07:28:00,46.19,57.98,342.8,0.204,0
2025-10-02T07:29:00,46.54,59.1,309.6,0.252,0
2025-10-02T07:30:00,47.61,52.53,350.8,0.189,0
2025-10-02T07:31:00,44.07,55.46,319.6,0.254,0
2025-10-02T07:32:00,49.02,59.53,318.2,0.141,0
2025-10-02T07:33:00,41.63,58.45,326.4,0.147,0
2025-10-02T07:34:00,44.79,56.47,378.3,0.214,0
2025-10-02T07:35:00,45.08,55.2,331.6,0.208,0
2025-10-02T07:36:00,43.07,56.68,347.5,0.203,0
2025-10-02T07:37:00,43.88,55.53,314.0,0.23,0
2025-10-02T07:38:00,43.27,58.9,316.3,0.199,0
2025-10-02T07:39:00,43.83,54.7,348.5,0.216,0
2025-10-02T07:40:00,44.22,59.04,313.3,0.183,0
2025-10-02T07:41:00,44.66,56.55,338.5,0.188,0
2025-10-02T07:42:00,40.93,56.5,301.9,0.126,0
2025-10-02T07:43:00,45.74,57.56,350.6,0.153,0
2025-10-02T07:44:00,41.84,58.2,321.5,0.14,0
2025-10-02T07:45:00,45.35,58.62,315.3,0.098,0
2025-10-02T07:46:00,44.22,56.13,319.6,0.166,0
2025-10-02T07:47:00,43.32,58.3,327.2,0.28,0
2025-10-02T07:48:00,46.53,55.99,364.4,0.236,0
2025-10-02T07:49:00,43.19,54.8,326.4,0.204,0
2025-10-02T07:50:00,43.84,54.85,357.8,0.139,0
2025-10-02T07:51:00,44.09,57.06,311.0,0.236,0
2025-10-02T07:52:00,45.06,56.25,317.1,0.181,0
2025-10-02T07:53:00,41.46,57.43,345.1,0.265,0
2025-10-02T07:54:00,50.93,59.68,342.2,0.222,0
2025-10-02T07:55:00,41.59,58.82,338.6,0.187,0
2025-10-02T07:56:00,42.24,55.98,317.7,0.243,0
2025-10-02T07:57:00,44.46,54.82,348.1,0.22,0
2025-10-02T07:58:00,41.15,57.87,327.4,0.189,0
2025-10-02T07:59:00,43.3,56.17,296.9,0.249,0
2025-10-02T08:00:00,44.79,58.65,341.2,0.184,0
2025-10-02T08:01:00,51.6,57.6,378.1,0.2,0
2025-10-02T08:02:00,43.5,62.0,339.7,0.256,0
2025-10-02T08:03:00,45.21,58.58,376.4,0.175,0
2025-10-02T08:04:00,45.0,58.26,316.1,0.164,0
2025-10-02T08:05:00,49.24,56.69,351.9,0.181,0
2025-10-02T08:06:00,44.74,56.77,348.7,0.28,0
2025-10-02T08:07:00,43.52,64.6,364.2,0.125,0
2025-10-02T08:08:00,46.52,57.14,401.8,0.17,0
2025-10-02T08:09:00,44.26,59.94,400.2,0.23,0
2025-10-02T08:10:00,44.72,57.74,361.4,0.19,0
2025-10-02T08:11:00,47.48,61.74,343.4,0.254,0
2025-10-02T08:12:00,46.24,59.53,397.9,0.208,0
2025-10-02T08:13:00,46.81,59.18,360.6,0.201,0
2025-10-02T08:14:00,50.03,59.52,334.3,0.211,0
2025-10-02T08:15:00,44.89,56.74,368.8,0.198,0
2025-10-02T08:16:00,49.48,60.0,361.1,0.212,0
2025-10-02T08:17:00,46.71,62.26,373.9,0.118,0
2025-10-02T08:18:00,42.49,56.98,341.6,0.15,0
2025-10-02T08:19:00,49.13,56.78,346.0,0.247,0
2025-10-02T08:20:00,82.32,61.76,270.6,6.969,1
2025-10-02T08:21:00,82.03,58.9,403.0,4.022,1
2025-10-02T08:22:00,42.75,58.51,401.2,0.287,0
2025-10-02T08:23:00,48.83,58.08,356.4,0.152,0
2025-10-02T08:24:00,46.52,57.06,380.3,0.183,0
2025-10-02T08:25:00,47.13,57.88,374.3,0.173,0
2025-10-02T08:26:00,48.45,59.81,347.5,0.18,0
2025-10-02T08:27:00,48.98,62.05,357.6,0.124,0
2025-10-02T08:28:00,51.29,59.77,387.7,0.239,0
2025-10-02T08:29:00,52.55,57.48,339.0,0.122,0
2025-10-02T08:30:00,47.23,59.69,351.5,0.129,0
2025-10-02T08:31:00,44.2,58.84,377.0,0.176,0
2025-10-02T08:32:00,52.34,57.98,406.3,0.112,0
2025-10-02T08:33:00,49.46,60.93,340.2,0.203,0
2025-10-02T08:34:00,47.5,64.3,363.8,0.24,0
2025-10-02T08:35:00,47.98,62.2,356.9,0.251,0
2025-10-02T08:36:00,47.62,62.72,402.4,0.159,0
2025-10-02T08:37:00,50.69,59.35,358.5,0.137,0
2025-10-02T08:38:00,52.03,58.76,358.6,0.251,0
2025-10-02T08:39:00,43.57,61.06,354.8,0.229,0
2025-10-02T08:40:00,50.93,57.25,376.4,0.234,0
2025-10-02T08:41:00,48.69,57.07,321.6,0.236,0
2025-10-02T08:42:00,39.52,60.78,351.3,0.258,0
2025-10-02T08:43:00,45.35,61.43,326.8,0.245,0
2025-10-02T08:44:00,46.93,56.42,353.5,0.153,0
2025-10-02T08:45:00,45.76,60.34,394.1,0.208,0
2025-10-02T08:46:00,42.85,59.39,369.5,0.211,0
2025-10-02T08:47:00,53.35,60.02,307.8,0.193,0
2025-10-02T08:48:00,45.19,60.0,328.6,0.235,0
2025-10-02T08:49:00,45.78,52.96,359.8,0.14,0
2025-10-02T08:50:00,43.55,59.1,318.9,0.256,0
2025-10-02T08:51:00,44.01,57.94,380.6,0.239,0
2025-10-02T08:52:00,47.75,62.45,359.1,0.279,0
2025-10-02T08:53:00,43.22,57.05,397.5,0.219,0
2025-10-02T08:54:00,47.59,60.71,329.0,0.172,0
2025-10-02T08:55:00,49.47,59.62,346.5,0.162,0
2025-10-02T08:56:00,47.09,57.1,350.5,0.185,0
2025-10-02T08:57:00,46.17,57.83,354.5,0.176,0
2025-10-02T08:58:00,41.03,57.66,353.2,0.17,0
2025-10-02T08:59:00,45.3,57.71,348.1,0.121,0
2025-10-02T09:00:00,52.15,65.74,402.8,0.171,0
2025-10-02T09:01:00,53.36,60.58,390.3,0.235,0
2025-10-02T09:02:00,51.97,61.82,384.4,0.19,0
2025-10-02T09:03:00,46.65,62.38,383.6,0.257,0
2025-10-02T09:04:00,56.57,61.05,373.7,0.231,0
2025-10-02T09:05:00,48.04,62.48,397.9,0.24,0
2025-10-02T09:06:00,53.1,57.36,397.3,0.182,0
2025-10-02T09:07:00,53.58,62.77,366.4,0.186,0
2025-10-02T09:08:00,51.38,63.35,375.3,0.214,0
2025-10-02T09:09:00,52.77,63.95,386.4,0.147,0
2025-10-02T09:10:00,51.06,61.71,378.5,0.155,0
2025-10-02T09:11:00,49.01,61.82,402.5,0.272,0
2025-10-02T09:12:00,54.11,63.98,393.0,0.23,0
2025-10-02T09:13:00,45.76,59.39,429.5,0.222,0
2025-10-02T09:14:00,52.14,58.83,376.7,0.209,0
2025-10-02T09:15:00,52.3,59.47,415.6,0.145,0
2025-10-02T09:16:00,52.6,62.28,393.5,0.163,0
2025-10-02T09:17:00,54.28,60.97,371.7,0.189,0
2025-10-02T09:18:00,49.37,59.74,394.0,0.101,0
2025-10-02T09:19:00,53.27,62.56,382.2,0.223,0
2025-10-02T09:20:00,48.38,60.08,385.4,0.28,0
2025-10-02T09:21:00,48.23,62.79,388.9,0.255,0
2025-10-02T09:22:00,49.22,63.22,379.1,0.196,0
2025-10-02T09:23:00,49.15,61.24,359.2,0.181,0
2025-10-02T09:24:00,53.69,58.85,386.2,0.175,0
2025-10-02T09:25:00,54.23,59.51,396.7,0.144,0
2025-10-02T09:26:00,52.44,62.59,376.7,0.113,0
2025-10-02T09:27:00,43.43,60.11,382.2,0.207,0
2025-10-02T09:28:00,45.61,59.78,385.3,0.211,0
2025-10-02T09:29:00,52.72,64.3,375.0,0.189,0
2025-10-02T09:30:00,50.9,59.25,391.4,0.195,0
2025-10-02T09:31:00,46.87,58.98,348.6,0.132,0
2025-10-02T09:32:00,54.18,61.37,372.9,0.24,0
2025-10-02T09:33:00,52.42,59.55,375.6,0.14,0
2025-10-02T09:34:00,52.57,59.85,380.8,0.231,0
2025-10-02T09:35:00,49.61,58.87,404.7,0.245,0
2025-10-02T09:36:00,46.45,59.74,391.0,0.2,0
2025-10-02T09:37:00,51.47,60.03,388.4,0.252,0
2025-10-02T09:38:00,47.89,65.32,421.4,0.259,0
2025-10-02T09:39:00,44.18,57.47,377.0,0.091,0
2025-10-02T09:40:00,56.84,59.45,379.6,0.285,0
2025-10-02T09:41:00,51.28,62.6,388.2,0.135,0
2025-10-02T09:42:00,47.62,61.54,392.8,0.235,0
2025-10-02T09:43:00,50.15,64.9,393.3,0.139,0
2025-10-02T09:44:00,52.11,60.67,408.7,0.089,0
2025-10-02T09:45:00,49.28,65.27,367.0,0.218,0
2025-10-02T09:46:00,52.52,57.93,382.7,0.223,0
2025-10-02T09:47:00,50.44,61.96,369.2,0.181,0
2025-10-02T09:48:00,52.67,59.32,387.6,0.2,0
2025-10-02T09:49:00,54.37,61.13,407.1,0.209,0
2025-10-02T09:50:00,48.58,60.31,413.2,0.086,0
2025-10-02T09:51:00,57.89,58.44,368.0,0.246,0
2025-10-02T09:52:00,51.02,59.48,388.1,0.254,0
2025-10-02T09:53:00,53.32,60.55,404.7,0.201,0
2025-10-02T09:54:00,53.6,62.03,353.9,0.144,0
2025-10-02T09:55:00,44.82,57.57,410.3,0.189,0
2025-10-02T09:56:00,47.76,58.03,372.1,0.132,0
2025-10-02T09:57:00,50.02,58.84,385.9,0.223,0
2025-10-02T09:58:00,51.78,62.08,379.2,0.246,0
2025-10-02T09:59:00,54.23,60.27,365.6,0.185,0
2025-10-02T10:00:00,54.42,59.69,385.4,0.196,0
2025-10-02T10:01:00,53.29,62.77,402.7,0.214,0
2025-10-02T10:02:00,51.66,61.49,404.7,0.145,0
2025-10-02T10:03:00,48.16,63.44,399.6,0.177,0
2025-10-02T10:04:00,52.53,65.23,394.1,0.226,0
2025-10-02T10:05:00,54.5,61.84,403.5,0.316,0
2025-10-02T10:06:00,50.29,63.06,389.1,0.121,0
2025-10-02T10:07:00,52.46,62.69,404.4,0.205,0
2025-10-02T10:08:00,48.36,59.02,416.7,0.223,0
2025-10-02T10:09:00,50.4,60.88,410.0,0.207,0
2025-10-02T10:10:00,82.97,61.47,430.5,5.266,1
2025-10-02T10:11:00,52.59,58.93,387.3,0.218,0
2025-10-02T10:12:00,46.31,63.08,377.8,0.188,0
2025-10-02T10:13:00,49.52,62.19,389.9,0.142,0
2025-10-02T10:14:00,51.8,64.12,440.2,0.185,0
2025-10-02T10:15:00,52.36,63.11,385.7,0.227,0
2025-10-02T10:16:00,52.86,64.22,395.6,0.19,0
2025-10-02T10:17:00,52.5,60.65,404.0,0.214,0
2025-10-02T10:18:00,51.59,60.09,380.8,0.164,0
2025-10-02T10:19:00,56.36,62.72,431.8,0.164,0
2025-10-02T10:20:00,52.89,62.99,383.3,0.132,0
2025-10-02T10:21:00,55.07,62.75,394.8,0.117,0
2025-10-02T10:22:00,55.25,60.63,417.3,0.205,0
2025-10-02T10:23:00,52.64,61.11,399.4,0.249,0
2025-10-02T10:24:00,59.68,62.64,388.6,0.192,0
2025-10-02T10:25:00,46.7,59.92,396.2,0.103,0
2025-10-02T10:26:00,52.47,61.34,394.0,0.261,0
2025-10-02T10:27:00,53.22,62.66,423.6,0.145,0
2025-10-02T10:28:00,47.01,62.69,421.3,0.255,0
2025-10-02T10:29:00,57.44,59.91,422.5,0.184,0
2025-10-02T10:30:00,51.78,63.6,454.6,0.162,0
2025-10-02T10:31:00,55.91,60.66,380.6,0.108,0
2025-10-02T10:32:00,57.67,60.18,399.9,0.246,0
2025-10-02T10:33:00,54.18,63.25,407.2,0.222,0
2025-10-02T10:34:00,58.55,61.87,370.8,0.198,0
2025-10-02T10:35:00,49.6,62.8,414.3,0.227,0
2025-10-02T10:36:00,50.25,64.22,404.7,0.237,0
2025-10-02T10:37:00,54.38,57.38,406.3,0.168,0
2025-10-02T10:38:00,55.73,58.8,407.1,0.257,0
2025-10-02T10:39:00,55.23,62.03,402.4,0.126,0
2025-10-02T10:40:00,49.68,60.87,399.1,0.217,0
2025-10-02T10:41:00,53.44,59.81,408.5,0.107,0
2025-10-02T10:42:00,55.78,57.06,450.2,0.23,0
2025-10-02T10:43:00,53.84,58.71,425.6,0.239,0
2025-10-02T10:44:00,52.68,60.12,392.5,0.228,0
2025-10-02T10:45:00,51.39,60.63,403.2,0.168,0
2025-10-02T10:46:00,48.94,59.85,360.5,0.103,0
2025-10-02T10:47:00,49.08,62.53,389.0,0.183,0
2025-10-02T10:48:00,54.66,58.41,433.7,0.183,0
2025-10-02T10:49:00,49.29,63.84,375.5,0.104,0
2025-10-02T10:50:00,51.18,63.01,437.4,0.224,0
2025-10-02T10:51:00,52.21,62.33,361.2,0.203,0
2025-10-02T10:52:00,52.78,58.56,389.5,0.143,0
2025-10-02T10:53:00,51.17,59.57,427.5,0.188,0
2025-10-02T10:54:00,56.48,60.37,388.2,0.261,0
2025-10-02T10:55:00,55.33,65.78,368.9,0.221,0
2025-10-02T10:56:00,50.82,62.2,412.6,0.136,0
2025-10-02T10:57:00,51.44,62.84,411.4,0.274,0
2025-10-02T10:58:00,55.34,63.13,347.0,0.243,0
2025-10-02T10:59:00,46.41,64.98,399.9,0.146,0
2025-10-02T11:00:00,54.76,63.86,387.7,0.212,0
2025-10-02T11:01:00,52.66,62.91,401.2,0.173,0
2025-10-02T11:02:00,55.11,60.73,409.9,0.214,0
2025-10-02T11:03:00,50.56,60.22,451.1,0.305,0
2025-10-02T11:04:00,52.01,64.59,407.6,0.161,0
2025-10-02T11:05:00,53.88,60.46,392.2,0.225,0
2025-10-02T11:06:00,52.03,63.03,428.0,0.253,0
2025-10-02T11:07:00,51.01,62.35,405.8,0.154,0
2025-10-02T11:08:00,54.58,62.98,387.9,0.168,0
2025-10-02T11:09:00,52.27,63.81,417.5,0.288,0
2025-10-02T11:10:00,53.79,65.26,405.6,0.207,0
2025-10-02T11:11:00,45.5,61.51,452.4,0.142,0
2025-10-02T11:12:00,58.71,65.05,439.6,0.248,0
2025-10-02T11:13:00,54.21,62.09,450.2,0.253,0
2025-10-02T11:14:00,46.85,64.36,419.0,0.165,0
2025-10-02T11:15:00,51.97,64.2,410.4,0.233,0
2025-10-02T11:16:00,54.21,64.01,429.6,0.165,0
2025-10-02T11:17:00,56.19,59.94,443.3,0.303,0
2025-10-02T11:18:00,55.92,61.21,429.8,0.137,0
2025-10-02T11:19:00,51.15,64.88,369.2,0.167,0
2025-10-02T11:20:00,99.8,57.93,416.7,3.73,1
2025-10-02T11:21:00,53.41,63.01,392.9,0.133,0
2025-10-02T11:22:00,54.64,66.16,412.1,0.198,0
2025-10-02T11:23:00,56.75,62.17,410.6,0.253,0
2025-10-02T11:24:00,55.57,60.89,413.5,0.19,0
2025-10-02T11:25:00,51.54,64.77,419.7,0.211,0
2025-10-02T11:26:00,54.88,63.34,422.9,0.21,0
2025-10-02T11:27:00,50.63,61.34,410.5,0.259,0
2025-10-02T11:28:00,53.22,62.27,415.6,0.199,0
2025-10-02T11:29:00,55.45,65.19,424.1,0.25,0
2025-10-02T11:30:00,51.19,60.04,446.2,0.088,0
2025-10-02T11:31:00,51.83,62.16,410.2,0.258,0
2025-10-02T11:32:00,59.16,63.86,404.0,0.261,0
2025-10-02T11:33:00,80.77,60.43,286.7,7.79,1
2025-10-02T11:34:00,50.92,64.51,461.0,0.226,0
2025-10-02T11:35:00,57.6,62.23,392.6,0.165,0
2025-10-02T11:36:00,49.5,62.6,423.9,0.121,0
2025-10-02T11:37:00,56.62,64.21,410.2,0.199,0
2025-10-02T11:38:00,57.59,64.27,414.6,0.23,0
2025-10-02T11:39:00,50.94,60.5,395.7,0.16,0
2025-10-02T11:40:00,57.19,63.48,421.1,0.266,0
2025-10-02T11:41:00,56.41,62.03,410.5,0.311,0
2025-10-02T11:42:00,51.87,63.56,414.8,0.172,0
2025-10-02T11:43:00,55.28,66.31,455.5,0.25,0
2025-10-02T11:44:00,56.24,62.91,447.7,0.153,0
2025-10-02T11:45:00,55.73,60.23,416.5,0.276,0
2025-10-02T11:46:00,58.17,65.77,412.9,0.163,0
2025-10-02T11:47:00,53.3,60.97,414.8,0.261,0
2025-10-02T11:48:00,56.38,63.58,358.4,0.215,0
2025-10-02T11:49:00,58.78,62.88,424.7,0.226,0
2025-10-02T11:50:00,44.96,62.73,434.6,0.19,0
2025-10-02T11:51:00,54.05,62.0,428.9,0.177,0
2025-10-02T11:52:00,58.83,65.9,391.9,0.195,0
2025-10-02T11:53:00,49.44,62.98,363.3,0.152,0
2025-10-02T11:54:00,55.81,62.12,413.7,0.133,0
2025-10-02T11:55:00,52.77,64.64,421.8,0.165,0
2025-10-02T11:56:00,56.96,60.35,412.4,0.201,0
2025-10-02T11:57:00,52.59,63.48,407.7,0.218,0
2025-10-02T11:58:00,56.77,57.76,410.5,0.174,0
2025-10-02T11:59:00,54.62,62.72,409.7,0.224,0
2025-10-02T12:00:00,54.35,65.74,456.6,0.241,0
2025-10-02T12:01:00,55.64,63.82,401.7,0.193,0
2025-10-02T12:02:00,57.19,64.18,411.6,0.199,0
2025-10-02T12:03:00,57.16,60.75,439.4,0.251,0
2025-10-02T12:04:00,55.26,63.22,407.7,0.194,0
2025-10-02T12:05:00,59.63,65.92,438.3,0.259,0
2025-10-02T12:06:00,51.23,63.83,401.5,0.28,0
2025-10-02T12:07:00,59.13,64.47,434.5,0.244,0
2025-10-02T12:08:00,50.64,63.29,418.1,0.156,0
2025-10-02T12:09:00,48.67,64.36,393.7,0.178,0
2025-10-02T12:10:00,50.27,59.28,451.4,0.177,0
2025-10-02T12:11:00,56.48,64.22,413.6,0.136,0
2025-10-02T12:12:00,55.41,61.23,433.9,0.264,0
2025-10-02T12:13:00,52.59,63.05,396.3,0.242,0
2025-10-02T12:14:00,54.22,62.52,444.6,0.152,0
2025-10-02T12:15:00,51.71,61.13,445.3,0.147,0
2025-10-02T12:16:00,55.64,63.11,412.0,0.105,0
2025-10-02T12:17:00,55.79,65.09,438.2,0.13,0
2025-10-02T12:18:00,55.61,64.3,419.6,0.162,0
2025-10-02T12:19:00,53.33,63.69,410.5,0.214,0
2025-10-02T12:20:00,58.08,63.3,416.0,0.21,0
2025-10-02T12:21:00,60.92,62.73,384.3,0.249,0
2025-10-02T12:22:00,58.02,60.49,398.2,0.176,0
2025-10-02T12:23:00,48.52,59.8,438.2,0.297,0
2025-10-02T12:24:00,49.55,64.37,415.5,0.249,0
2025-10-02T12:25:00,57.2,62.72,436.8,0.14,0
2025-10-02T12:26:00,53.63,65.81,451.7,0.133,0
2025-10-02T12:27:00,57.27,60.6,407.6,0.189,0
2025-10-02T12:28:00,62.17,62.3,436.4,0.211,0
2025-10-02T12:29:00,56.04,61.94,421.3,0.167,0
2025-10-02T12:30:00,56.53,62.82,406.0,0.18,0
2025-10-02T12:31:00,59.12,64.23,417.6,0.325,0
2025-10-02T12:32:00,54.65,62.58,446.3,0.174,0
2025-10-02T12:33:00,54.96,62.3,419.2,0.151,0
2025-10-02T12:34:00,58.42,61.13,415.5,0.216,0
2025-10-02T12:35:00,57.06,63.54,431.7,0.209,0
2025-10-02T12:36:00,54.04,68.82,413.5,0.288,0
